state,county,tract,DP05_0024PE,DP05_0018E,DP03_0066PE,DP02_0061PE,DP03_0009PE,DP03_0033PE,DP03_0028PE,DP05_0070PE,DP04_0076E,DP05_0003PE,DP03_0010PE,DP03_0099PE,DP04_0047PE,DP04_0134E,DP04_0014PE,DP04_0003PE,DP03_0119PE,DP03_0061PE,DP03_0088E,DP02_0115PE,DP04_0058PE,DP05_0044PE,DP05_0038PE,DP05_0039PE,DP03_0062E
48.0,339.0,692401.0,-0.33848793023784274,-0.6410958386930584,-0.14997385907536867,0.9872206772038129,0.5818151678457637,-0.25215380989675984,0.0024387383959254072,-0.8546831523168485,-0.14184590943051112,0.3124130714945763,-0.022515889967865313,0.71053743315554,-0.26008287404617486,0.3360815508951739,1.6169222041055555,-0.2512083899513238,-0.28376758544252906,0.7263416503184774,-0.020193771448015166,0.2295828622543345,-0.8895475570087011,0.10138173227350226,-0.7833034301558937,-0.5075128075813953,0.14075862658169042
48.0,339.0,692402.0,0.20714170201910403,0.2075523659895909,-0.42771845948915155,-1.0456376904399425,-0.3524257730141388,0.5385624425626793,-1.1814506420304056,-0.04042670461153122,3.9000662695704973,0.3835624766606669,2.998812203963303,-0.6035448139457376,1.079060045473816,-0.562743632823871,-0.5984459892336521,-0.6765834897292939,-0.5661346662306783,0.1936096770794401,-0.021472845575375578,-0.7069761369149719,0.7011879781413485,0.10138173227350226,0.0078062120767116855,-0.5075128075813953,-0.44451290315038905
48.0,339.0,692501.0,-0.3004207465920092,-0.5737428065753878,-0.5584218008603432,1.0840234566154203,0.2781868620662954,0.14320431633295969,-0.49843753793829176,-0.7356764407291484,0.4616432853906678,-1.5908335166983185,-0.11425179818265237,1.6621142327806027,-0.4553745498095069,0.45331961833678847,4.0428767276100865,1.2318561471124096,-0.48415712664702204,0.8070586159607558,-0.02040394705016785,0.8642757377244428,-0.35930237862535125,0.10138173227350226,-0.7113843717711115,-0.5075128075813953,0.41339062361785756
48.0,339.0,692502.0,-0.9348738073559008,-1.1395082763638213,-0.5257459655175454,0.4709391870085736,-0.235645655406651,-0.37700374449561863,1.2546294292314677,-0.24712257210595787,-0.0032965137099755615,0.36577512536914425,-0.1368879313785089,0.6108484350995809,0.5529681842338194,0.5353862655459186,1.4400296867666833,-0.2856982629062943,0.9094610462751341,0.694054864061566,-0.020228235084392716,-0.614094252699834,0.13975190691191922,0.10138173227350226,-0.2471795403784255,-0.5075128075813953,
48.0,339.0,692601.0,-0.7699160115572891,-0.034918549634022925,-0.8361664012741261,-0.36801823455869054,-0.3991378200571339,-0.439428711795048,1.9490260850584504,-0.7983115520910958,0.1552359679317911,-1.573046165406796,-0.03323826885011315,2.4143130362937484,0.262023442790488,0.03907844670975039,2.2149873817750754,-0.0902556494947945,-0.41128820257266097,0.8716321884745786,-0.02000892972558523,1.235803274584994,-0.7647839856243835,0.10138173227350226,-0.7244605642047082,-0.4287762736515008,0.9675148473617359
48.0,339.0,692603.0,-1.2267222153072908,-1.099096457093219,-1.0567282898380124,-0.5132224036761017,0.37161095615228573,-0.0440705855653285,-0.37321846885473736,-0.7607304852739274,0.2911209521961625,-1.3418105986170055,-0.08804153869271321,0.9099154292674579,0.4134741301171538,-0.1719500746851558,2.8298994658578214,-0.389167881771206,-0.5297002041934977,0.31468512554285766,-0.020370821807436032,0.7481733824555206,-0.530852289278788,0.10138173227350226,-0.6852319869039178,-0.35003973972160624,0.23211578462357765
48.0,339.0,692604.0,-0.693781644265622,-0.49291916803418384,-0.2643392827751617,1.3905655914188442,1.165715755883203,-0.18972884259733047,-1.249751952439617,-0.7231494184567587,1.7965134249289048,-0.043333954335871464,2.125534012775785,0.42053307517456845,-0.9655242334361699,-0.8734245115441495,1.8106616278576537,-0.5501206222277352,-0.5114829731749074,0.2662549461574907,-0.0210897781940584,0.17540176312883737,-0.8895475570087011,0.10138173227350226,-0.6917700831207162,-0.5075128075813953,-0.6459652399681013
48.0,339.0,692605.0,-1.3536128274600692,-1.651391320458118,-1.5958795729941786,1.1646924394584264,-1.2399546668310462,0.10158767146667338,0.28702753176763957,-0.6793048405033956,0.3976974104427283,-1.0394256266611244,0.09781302859958264,0.7739758864638775,0.17832701032048853,-0.03712629712729906,3.4953522691802448,-0.5271273735910882,1.0825247409517418,0.37925869805668044,-0.020320393046855845,0.3766458455949693,-0.795974878470463,0.10138173227350226,-0.7048462755543129,-0.5075128075813953,0.2860217197680979
48.0,339.0,692701.0,-0.5922691545433993,0.800259048625092,0.4136843005878961,0.39027020416556746,-0.8662582904870851,0.8714956014929693,-0.4301362275290802,-0.06548074915631025,-0.08322885739489992,0.027815450830219104,-0.17143781888797416,1.1727318786877132,-0.8897988897728372,1.1157146993819107,3.124720328089275,-0.10175227381311798,-0.3748537405354804,0.6214095949835156,-0.020518140708012465,-0.5134722114667681,-0.6712113070861454,0.10138173227350226,0.040496693160703645,-0.5075128075813953,0.11152235052264582
48.0,339.0,692702.0,-0.3131098078072872,-0.4659779551871152,-0.0927911472254723,-0.23894786200988072,-0.609342031750612,0.7050290220278244,-0.5325881931428973,-0.5101900398261374,0.1205986190016572,-0.2034201159595727,0.15499904930490443,0.1758418981281234,-0.7622614688661714,0.7268751090338891,2.669853854932175,-0.4466510033628236,-0.7027638988701054,-0.16961666831081265,-0.02072898550698802,-0.43607064128748657,-0.577638628547907,0.10138173227350226,-0.5740843512183451,-0.4287762736515008,-0.38105181836008595
